n70,g4,g3
n65,g39,g78
n6,g94,g40
n35,g80,g24
n4,g60,g9
n32,g29,g9
n72,g91,g66
n26,g37,g97
n21,g85,g51
n60,g59,g80
n20,g40,g72
n51,g53,g56
n69,g14,g72
n71,g87,g44
n28,g74,g13
n14,g79,g28
n45,g47,g97
n39,g28,g77
n5,g63,g44
n23,g13,g80
n24,g54,g91
n54,g3,g50
n16,g80,g37
n17,g87,g38
n18,g14,g83
n63,g85,g33
n9,g39,g19
n25,g8,g0
n30,g31,g84
n31,g20,g50
n10,g47,g50
n43,g29,g75
n68,g30,g34
n34,g19,g93
n8,g89,g71
n53,g3,g74
n55,g10,g56
n38,g22,g90
n33,g53,g72
n62,g21,g67
n11,g17,g47
n27,g65,g61
n50,g98,g79
n44,g29,g43
n12,g54,g89
n67,g0,g61
n0,g82,g22
n22,g37,g50
n58,g26,g45
n36,g38,g0
n42,g34,g73
n61,g9,g39
n3,g58,g52
n29,g86,g96
n47,g42,g71
n49,g48,g0
n52,g16,g90
n59,g86,g60
n57,g27,g93
n66,g29,g36
n37,g18,g72
n13,g72,g51
n40,g94,g22
n19,g23,g65
n46,g40,g84
n7,g19,g36
n15,g77,g64
n48,g36,g18
n41,g84,g85
n64,g46,g49
n56,g62,g57
n2,g68,g2
n1,g2,g59
