n70,g16,g15
n65,g70,g91
n6,g52,g38
n35,g29,g16
n4,g28,g93
n32,g41,g16
n72,g47,g89
n83,g74,g65
n74,g89,g97
n84,g34,g76
n26,g34,g5
n21,g84,g87
n60,g11,g4
n20,g61,g69
n73,g15,g35
n51,g5,g79
n69,g94,g24
n71,g5,g91
n28,g38,g95
n77,g24,g38
n14,g15,g66
n45,g17,g19
n39,g93,g7
n5,g20,g55
n23,g64,g31
n24,g12,g70
n54,g2,g1
n16,g68,g30
n82,g46,g47
n17,g58,g99
n18,g94,g6
n63,g87,g46
n9,g88,g78
n25,g52,g41
n30,g31,g79
n31,g71,g35
n10,g63,g30
n43,g55,g97
n68,g50,g71
n34,g63,g6
n8,g17,g44
n79,g3,g24
n53,g1,g81
n55,g91,g48
n38,g41,g92
n33,g29,g44
n62,g36,g31
n11,g79,g59
n27,g5,g24
n50,g86,g40
n44,g56,g64
n12,g52,g66
n67,g23,g78
n75,g68,g57
n80,g92,g86
n0,g1,g94
n22,g43,g70
n81,g54,g82
n58,g25,g52
n36,g90,g30
n42,g40,g1
n61,g51,g53
n78,g53,g47
n3,g94,g84
n29,g11,g1
n47,g89,g58
n49,g98,g77
n52,g4,g37
n59,g35,g94
n57,g87,g66
n66,g14,g24
n37,g65,g40
n13,g71,g87
n40,g79,g73
n19,g95,g86
n46,g88,g32
n7,g3,g22
n15,g34,g7
n48,g7,g74
n41,g89,g35
n76,g11,g83
n64,g97,g46
n56,g14,g71
n2,g23,g86
n1,g86,g13
