n70,g6,g65
n65,g66,g7
n6,g53,g11
n35,g23,g27
n4,g99,g57
n32,g20,g33
n72,g30,g9
n83,g55,g3
n74,g34,g86
n84,g25,g12
n26,g87,g45
n21,g43,g85
n60,g98,g70
n20,g5,g57
n73,g46,g35
n51,g74,g86
n69,g21,g68
n71,g93,g61
n28,g64,g7
n77,g3,g35
n14,g85,g68
n45,g97,g78
n39,g4,g56
n5,g5,g72
n23,g32,g80
n24,g18,g4
n54,g72,g86
n16,g70,g34
n82,g75,g82
n17,g64,g93
n18,g45,g38
n63,g50,g74
n9,g97,g90
n25,g43,g12
n30,g70,g95
n31,g18,g46
n10,g57,g29
n43,g15,g0
n68,g76,g95
n34,g14,g31
n8,g36,g51
n79,g91,g3
n53,g22,g94
n55,g27,g86
n38,g5,g33
n33,g49,g9
n62,g95,g51
n11,g84,g50
n27,g96,g38
n50,g14,g49
n44,g44,g2
n12,g34,g31
n67,g75,g27
n75,g16,g51
n80,g88,g29
n0,g27,g12
n22,g30,g95
n81,g36,g4
n58,g15,g92
n36,g26,g91
n42,g7,g17
n61,g44,g31
n78,g87,g99
n3,g11,g2
n29,g13,g98
n47,g14,g6
n49,g53,g74
n52,g38,g56
n59,g10,g95
n57,g52,g51
n66,g29,g6
n37,g45,g72
n13,g26,g64
n40,g40,g9
n19,g50,g21
n46,g73,g82
n7,g42,g24
n15,g59,g38
n48,g96,g64
n41,g57,g77
n76,g51,g74
n64,g47,g45
n56,g12,g18
n2,g99,g28
n1,g1,g80
