n0,g92,g97
n1,g17,g54
n2,g82,g93
n3,g32,g25
n4,g97,g57
n5,g15,g69
n6,g61,g98
n7,g33,g89
n8,g41,g16
n9,g74,g77
n10,g19,g7
n11,g10,g11
n12,g30,g61
n13,g45,g46
n14,g41,g77
n15,g89,g63
n16,g30,g23
n17,g1,g93
n18,g82,g67
n19,g35,g22
n20,g36,g43
n21,g9,g25
n22,g51,g72
n23,g11,g75
n24,g26,g81
n25,g38,g24
n26,g73,g34
n27,g72,g44
n28,g21,g39
n29,g15,g63
n30,g7,g13
n31,g94,g13
n32,g14,g55
n33,g71,g53
n34,g15,g40
n35,g1,g92
n36,g54,g43
n37,g76,g30
n38,g22,g1
n39,g24,g18
n40,g84,g3
n41,g13,g80
n42,g82,g60
n43,g1,g75
n44,g73,g81
n45,g67,g56
n46,g96,g28
n47,g17,g62
n48,g74,g59
n49,g12,g99
n50,g54,g73
n51,g58,g55
n52,g11,g19
n53,g78,g91
