n0,g98,g44
n1,g77,g63
n2,g81,g72
n3,g15,g27
n4,g73,g39
n5,g10,g37
n6,g6,g18
n7,g45,g87
n8,g26,g33
n9,g57,g75
n10,g14,g32
n11,g80,g93
n12,g20,g56
n13,g17,g80
n14,g89,g51
n15,g64,g5
n16,g88,g35
n17,g20,g48
n18,g97,g13
n19,g90,g99
n20,g70,g47
n21,g76,g99
n22,g25,g40
n23,g4,g75
n24,g43,g17
n25,g48,g80
n26,g92,g16
n27,g95,g32
n28,g56,g21
n29,g22,g30
n30,g72,g64
n31,g59,g95
n32,g66,g73
n33,g41,g48
n34,g19,g70
n35,g7,g39
n36,g36,g80
n37,g70,g56
n38,g31,g13
n39,g5,g85
n40,g27,g29
n41,g59,g57
n42,g73,g35
n43,g25,g31
n44,g69,g74
n45,g8,g82
n46,g81,g62
n47,g24,g71
n48,g28,g37
n49,g20,g91
n50,g45,g31
n51,g3,g71
n52,g46,g96
n53,g87,g80
