n0,g48,g98
n1,g12,g11
n2,g34,g6
n3,g68,g81
n4,g90,g84
n5,g43,g54
n6,g25,g95
n7,g6,g7
n8,g31,g22
n9,g63,g55
n10,g35,g17
n11,g89,g16
n12,g4,g40
n13,g55,g18
n14,g87,g14
n15,g93,g20
n16,g21,g62
n17,g1,g46
n18,g63,g76
n19,g3,g22
n20,g44,g32
n21,g84,g1
n22,g42,g79
n23,g56,g50
n24,g51,g20
n25,g33,g53
n26,g88,g56
n27,g77,g10
n28,g80,g7
n29,g52,g79
n30,g83,g95
n31,g2,g7
n32,g68,g22
n33,g36,g73
n34,g84,g39
n35,g46,g2
n36,g54,g51
n37,g61,g23
n38,g63,g35
n39,g49,g15
n40,g60,g82
n41,g11,g26
n42,g9,g12
n43,g34,g91
n44,g77,g60
n45,g34,g75
n46,g61,g28
n47,g64,g47
n48,g54,g38
n49,g24,g43
n50,g68,g20
n51,g65,g0
n52,g40,g41
n53,g76,g92
