n70,g25,g5
n65,g82,g71
n6,g19,g49
n35,g35,g14
n4,g22,g31
n32,g59,g94
n72,g56,g19
n26,g53,g9
n21,g0,g84
n60,g59,g30
n20,g95,g56
n73,g73,g65
n51,g1,g66
n69,g92,g46
n71,g48,g24
n28,g17,g93
n14,g24,g6
n45,g8,g14
n39,g76,g27
n5,g66,g24
n23,g78,g8
n24,g46,g0
n54,g20,g84
n16,g41,g45
n17,g56,g64
n18,g4,g95
n63,g84,g62
n9,g16,g35
n25,g23,g73
n30,g69,g67
n31,g36,g80
n10,g92,g80
n43,g89,g46
n68,g9,g45
n34,g71,g14
n8,g0,g72
n53,g95,g85
n55,g52,g72
n38,g78,g68
n33,g79,g39
n62,g50,g60
n11,g8,g51
n27,g42,g35
n50,g3,g91
n44,g59,g31
n12,g3,g0
n67,g83,g94
n0,g12,g94
n22,g82,g34
n58,g3,g79
n36,g11,g24
n42,g71,g76
n61,g21,g43
n3,g91,g61
n29,g55,g91
n47,g43,g81
n49,g13,g44
n52,g91,g90
n59,g57,g58
n57,g21,g34
n66,g6,g7
n37,g60,g58
n13,g23,g35
n40,g56,g16
n19,g11,g50
n46,g91,g88
n7,g93,g1
n15,g74,g28
n48,g98,g61
n41,g87,g79
n64,g81,g44
n56,g52,g18
n2,g33,g56
n1,g34,g17
