n0,g70,g73
n1,g79,g49
n2,g8,g91
n3,g87,g95
n4,g37,g32
n5,g79,g12
n6,g32,g95
n7,g67,g47
n8,g62,g7
n9,g89,g86
n10,g46,g91
n11,g94,g10
n12,g80,g38
n13,g55,g4
n14,g99,g81
n15,g38,g55
n16,g68,g71
n17,g12,g33
n18,g81,g78
n19,g36,g66
n20,g95,g6
n21,g0,g87
n22,g79,g27
n23,g34,g14
n24,g98,g7
n25,g87,g12
n26,g47,g48
n27,g94,g17
n28,g22,g27
n29,g81,g35
n30,g66,g7
n31,g44,g75
n32,g76,g74
n33,g21,g26
n34,g69,g44
n35,g82,g96
n36,g82,g81
n37,g99,g51
n38,g0,g27
n39,g20,g75
n40,g81,g86
n41,g34,g98
n42,g15,g41
n43,g60,g74
