n0,g36,g23
n1,g66,g1
n2,g5,g54
n3,g47,g34
n4,g27,g59
n5,g15,g7
n6,g99,g24
n7,g23,g94
n8,g54,g87
n9,g49,g81
n10,g61,g33
n11,g47,g93
n12,g78,g73
n13,g29,g18
n14,g10,g82
n15,g83,g86
n16,g85,g70
n17,g12,g62
n18,g9,g27
n19,g85,g63
n20,g13,g55
n21,g25,g17
n22,g42,g29
n23,g65,g51
n24,g13,g88
n25,g38,g83
n26,g43,g0
n27,g47,g59
n28,g38,g61
n29,g16,g28
n30,g2,g7
n31,g47,g51
n32,g37,g54
n33,g57,g32
n34,g80,g21
n35,g88,g53
n36,g75,g29
n37,g50,g83
n38,g86,g78
n39,g21,g27
n40,g87,g49
n41,g73,g91
n42,g62,g49
n43,g37,g90
