n0,g57,g98
n1,g14,g82
n2,g18,g17
n3,g9,g80
n4,g58,g18
n5,g23,g33
n6,g53,g11
n7,g26,g89
n8,g25,g7
n9,g73,g17
n10,g2,g78
n11,g18,g7
n12,g78,g75
n13,g94,g70
n14,g22,g33
n15,g33,g37
n16,g81,g65
n17,g8,g39
n18,g34,g61
n19,g89,g97
n20,g61,g36
n21,g78,g57
n22,g74,g42
n23,g9,g19
n24,g3,g75
n25,g23,g90
n26,g6,g75
n27,g24,g97
n28,g99,g16
n29,g1,g14
n30,g82,g56
n31,g21,g6
n32,g35,g49
n33,g93,g56
n34,g54,g73
n35,g30,g37
n36,g55,g76
n37,g1,g94
n38,g77,g19
n39,g71,g72
n40,g27,g59
n41,g83,g35
n42,g38,g40
n43,g20,g44
