n70,g84,g18
n65,g5,g92
n6,g83,g93
n35,g76,g43
n4,g85,g64
n32,g1,g64
n72,g63,g21
n74,g69,g5
n26,g76,g90
n21,g6,g32
n60,g68,g28
n20,g74,g24
n73,g26,g81
n51,g38,g53
n69,g7,g16
n71,g80,g18
n28,g39,g38
n77,g58,g42
n14,g22,g7
n45,g58,g87
n39,g39,g21
n5,g90,g66
n23,g24,g96
n24,g50,g18
n54,g37,g24
n16,g62,g47
n17,g79,g60
n18,g34,g10
n63,g22,g80
n9,g27,g37
n25,g10,g6
n30,g46,g99
n31,g23,g35
n10,g12,g85
n43,g45,g92
n68,g30,g6
n34,g23,g6
n8,g11,g5
n53,g70,g69
n55,g62,g38
n38,g6,g55
n33,g97,g50
n62,g81,g68
n11,g92,g20
n27,g22,g95
n50,g35,g84
n44,g31,g13
n12,g19,g21
n67,g28,g64
n75,g0,g79
n0,g8,g61
n22,g42,g12
n58,g62,g70
n36,g10,g98
n42,g46,g26
n61,g36,g84
n78,g52,g49
n3,g95,g88
n29,g89,g77
n47,g46,g83
n49,g74,g41
n52,g89,g65
n59,g34,g95
n57,g90,g74
n66,g74,g69
n37,g67,g40
n13,g63,g34
n40,g14,g41
n19,g21,g98
n46,g85,g17
n7,g92,g83
n15,g36,g14
n48,g84,g95
n41,g47,g78
n76,g34,g8
n64,g19,g76
n56,g68,g58
n2,g62,g80
n1,g47,g26
