n0,g42,g56
n1,g81,g68
n2,g34,g50
n3,g55,g70
n4,g75,g38
n5,g59,g4
n6,g9,g79
n7,g26,g57
n8,g21,g69
n9,g34,g82
n10,g88,g67
n11,g57,g53
n12,g96,g2
n13,g12,g98
n14,g98,g61
n15,g11,g20
n16,g24,g97
n17,g91,g88
n18,g32,g98
n19,g78,g67
n20,g33,g78
n21,g86,g75
n22,g85,g15
n23,g40,g32
n24,g51,g92
n25,g79,g66
n26,g61,g48
n27,g4,g48
n28,g4,g28
n29,g2,g49
n30,g22,g18
n31,g11,g3
n32,g96,g76
n33,g87,g36
n34,g68,g34
n35,g6,g93
n36,g54,g2
n37,g18,g63
n38,g18,g44
n39,g68,g88
n40,g49,g87
n41,g47,g16
n42,g79,g68
n43,g74,g32
n44,g14,g7
n45,g27,g62
n46,g34,g13
n47,g50,g95
n48,g56,g32
n49,g1,g64
n50,g67,g39
n51,g84,g27
n52,g73,g65
n53,g14,g85
n54,g29,g46
n55,g36,g37
n56,g64,g53
n57,g53,g58
n58,g73,g31
n59,g39,g77
n60,g27,g74
n61,g72,g44
n62,g69,g96
n63,g51,g21
n64,g27,g28
n65,g59,g32
n66,g21,g28
n67,g2,g92
n68,g73,g18
n69,g2,g81
