n0,g30,g81
n1,g59,g84
n2,g82,g20
n3,g67,g15
n4,g20,g77
n5,g36,g55
n6,g50,g2
n7,g85,g27
n8,g11,g43
n9,g65,g66
n10,g0,g93
n11,g98,g31
n12,g42,g46
n13,g70,g3
n14,g71,g28
n15,g67,g19
n16,g69,g73
n17,g27,g67
n18,g44,g51
n19,g54,g10
n20,g28,g69
n21,g29,g62
n22,g59,g38
n23,g75,g8
n24,g21,g92
n25,g66,g98
n26,g73,g45
n27,g94,g18
n28,g41,g2
n29,g34,g2
n30,g57,g39
n31,g14,g17
n32,g69,g92
n33,g49,g93
n34,g70,g13
n35,g69,g52
n36,g63,g99
n37,g5,g53
n38,g39,g26
n39,g49,g65
n40,g39,g25
n41,g29,g13
n42,g72,g41
n43,g14,g10
n44,g34,g48
n45,g8,g1
n46,g94,g15
n47,g71,g66
n48,g98,g17
n49,g3,g24
n50,g10,g91
n51,g25,g88
n52,g35,g23
n53,g40,g12
n54,g21,g47
n55,g9,g68
n56,g17,g92
n57,g95,g35
n58,g45,g4
n59,g44,g21
n60,g36,g37
n61,g48,g10
n62,g64,g36
n63,g35,g80
n64,g27,g64
n65,g50,g5
n66,g88,g64
n67,g29,g78
n68,g82,g13
n69,g77,g92
