n0,g72,g21
n1,g92,g71
n2,g3,g81
n3,g3,g15
n4,g41,g13
n5,g70,g34
n6,g8,g62
n7,g15,g76
n8,g98,g76
n9,g48,g0
n10,g61,g66
n11,g86,g28
n12,g52,g75
n13,g42,g89
n14,g60,g7
n15,g36,g66
n16,g76,g78
n17,g50,g27
n18,g87,g17
n19,g85,g37
n20,g31,g3
n21,g8,g71
n22,g61,g92
n23,g81,g53
n24,g50,g76
n25,g25,g58
n26,g79,g54
n27,g49,g32
n28,g3,g6
n29,g24,g47
n30,g75,g22
n31,g78,g28
n32,g92,g10
n33,g88,g27
n34,g75,g65
n35,g11,g30
n36,g86,g1
n37,g13,g19
n38,g61,g52
n39,g21,g70
n40,g76,g28
n41,g62,g29
n42,g71,g10
n43,g96,g89
n44,g92,g46
n45,g90,g38
n46,g91,g82
n47,g46,g17
n48,g32,g50
n49,g16,g50
n50,g30,g92
n51,g48,g3
n52,g96,g74
n53,g82,g43
n54,g34,g42
n55,g12,g0
n56,g1,g19
n57,g28,g45
n58,g77,g6
n59,g69,g14
n60,g70,g73
n61,g91,g55
