n0,g90,g81
n1,g86,g4
n2,g22,g9
n3,g87,g79
n4,g4,g72
n5,g91,g94
n6,g35,g63
n7,g70,g67
n8,g68,g8
n9,g22,g51
n10,g35,g97
n11,g18,g92
n12,g56,g76
n13,g71,g98
n14,g12,g91
n15,g93,g94
n16,g43,g8
n17,g14,g28
n18,g17,g58
n19,g96,g13
n20,g86,g10
n21,g61,g17
n22,g27,g65
n23,g36,g39
n24,g6,g76
n25,g53,g31
n26,g11,g55
n27,g75,g78
n28,g26,g15
n29,g81,g38
n30,g66,g29
n31,g35,g20
n32,g61,g87
n33,g22,g31
n34,g9,g56
n35,g15,g95
n36,g28,g36
n37,g52,g99
n38,g8,g57
n39,g77,g94
n40,g57,g77
n41,g25,g97
n42,g13,g37
n43,g3,g96
n44,g9,g34
n45,g82,g36
n46,g73,g93
n47,g47,g89
n48,g69,g92
n49,g30,g7
n50,g2,g6
n51,g54,g48
n52,g63,g75
n53,g40,g6
n54,g6,g7
n55,g45,g55
n56,g42,g95
n57,g28,g3
n58,g66,g92
n59,g13,g30
n60,g63,g11
n61,g67,g1
