n70,g91,g38
n65,g78,g92
n6,g11,g24
n35,g14,g79
n4,g42,g6
n32,g81,g63
n72,g38,g89
n74,g82,g58
n26,g12,g25
n21,g73,g7
n60,g77,g71
n20,g81,g73
n73,g93,g35
n51,g63,g49
n69,g40,g59
n71,g34,g66
n28,g56,g73
n77,g85,g82
n14,g38,g5
n45,g21,g30
n39,g24,g47
n5,g24,g50
n23,g9,g8
n24,g71,g87
n54,g64,g54
n16,g26,g20
n17,g9,g35
n18,g22,g10
n63,g3,g33
n9,g88,g0
n25,g2,g19
n30,g18,g43
n31,g22,g61
n10,g56,g10
n43,g16,g22
n68,g17,g29
n34,g13,g36
n8,g13,g55
n53,g44,g90
n55,g86,g44
n38,g37,g41
n33,g54,g8
n62,g61,g1
n11,g32,g11
n27,g72,g53
n50,g26,g95
n44,g59,g96
n12,g65,g91
n67,g9,g79
n75,g64,g21
n0,g78,g44
n22,g13,g14
n58,g16,g20
n36,g32,g91
n42,g96,g20
n61,g40,g91
n78,g99,g75
n3,g60,g47
n29,g70,g99
n47,g62,g23
n49,g75,g95
n52,g8,g17
n59,g85,g58
n57,g24,g84
n66,g30,g40
n37,g60,g55
n13,g25,g57
n40,g85,g65
n19,g1,g82
n46,g8,g78
n7,g64,g92
n15,g47,g52
n48,g35,g6
n41,g73,g3
n76,g12,g2
n64,g22,g25
n56,g94,g26
n2,g30,g82
n1,g44,g67
