n0,g16,g84
n1,g58,g25
n2,g76,g1
n3,g57,g56
n4,g61,g20
n5,g13,g73
n6,g53,g40
n7,g84,g81
n8,g17,g32
n9,g47,g15
n10,g21,g11
n11,g31,g96
n12,g95,g69
n13,g66,g64
n14,g87,g41
n15,g61,g22
n16,g27,g63
n17,g23,g76
n18,g19,g59
n19,g71,g58
n20,g48,g79
n21,g62,g28
n22,g44,g53
n23,g21,g51
n24,g39,g97
n25,g80,g96
n26,g26,g36
n27,g23,g60
n28,g30,g2
n29,g68,g56
n30,g72,g76
n31,g38,g1
n32,g3,g4
n33,g28,g44
n34,g14,g93
n35,g71,g51
n36,g81,g92
n37,g65,g85
n38,g92,g61
n39,g23,g57
n40,g37,g76
n41,g31,g1
n42,g11,g74
n43,g50,g9
n44,g35,g32
n45,g43,g92
n46,g32,g30
n47,g62,g79
n48,g55,g43
n49,g34,g62
n50,g6,g38
n51,g50,g51
n52,g33,g60
n53,g32,g90
n54,g20,g14
n55,g73,g9
n56,g17,g37
n57,g75,g7
n58,g63,g56
n59,g46,g26
n60,g58,g43
n61,g48,g22
n62,g2,g45
n63,g78,g15
n64,g6,g12
