n0,g95,g73
n1,g78,g27
n2,g42,g67
n3,g56,g81
n4,g63,g50
n5,g5,g19
n6,g55,g60
n7,g69,g15
n8,g26,g29
n9,g2,g3
n10,g29,g9
n11,g96,g2
n12,g91,g37
n13,g6,g15
n14,g8,g9
n15,g55,g10
n16,g3,g12
n17,g86,g49
n18,g76,g2
n19,g82,g58
n20,g62,g43
n21,g6,g51
n22,g22,g53
n23,g60,g33
n24,g87,g3
n25,g38,g15
n26,g4,g65
n27,g60,g72
n28,g35,g53
n29,g16,g75
n30,g82,g72
n31,g98,g68
n32,g41,g72
n33,g83,g43
n34,g30,g14
n35,g35,g75
n36,g1,g97
n37,g93,g10
n38,g99,g85
n39,g65,g96
n40,g28,g8
n41,g0,g65
n42,g99,g34
n43,g98,g55
n44,g12,g44
n45,g47,g18
n46,g49,g17
n47,g51,g52
n48,g96,g99
n49,g89,g59
n50,g96,g11
n51,g92,g90
n52,g36,g85
n53,g24,g93
n54,g0,g56
n55,g58,g11
n56,g34,g46
n57,g14,g84
n58,g50,g40
n59,g53,g78
n60,g30,g59
n61,g49,g89
n62,g55,g93
n63,g79,g71
n64,g69,g25
