n70,g10,g89
n65,g37,g3
n6,g21,g90
n35,g28,g22
n4,g51,g54
n32,g84,g78
n72,g38,g3
n74,g37,g6
n26,g22,g77
n21,g20,g51
n60,g22,g60
n20,g85,g60
n73,g59,g24
n51,g1,g39
n69,g36,g13
n71,g70,g83
n28,g6,g85
n14,g63,g74
n45,g76,g86
n39,g77,g97
n5,g99,g22
n23,g83,g43
n24,g8,g21
n54,g59,g27
n16,g61,g82
n17,g72,g56
n18,g23,g72
n63,g17,g15
n9,g50,g31
n25,g86,g5
n30,g79,g36
n31,g71,g58
n10,g99,g64
n43,g4,g11
n68,g0,g43
n34,g96,g77
n8,g19,g42
n53,g11,g54
n55,g85,g74
n38,g97,g68
n33,g0,g51
n62,g85,g49
n11,g24,g62
n27,g66,g59
n50,g73,g55
n44,g74,g9
n12,g19,g63
n67,g75,g62
n75,g81,g94
n0,g8,g64
n22,g11,g39
n58,g89,g17
n36,g49,g55
n42,g95,g64
n61,g8,g34
n3,g24,g99
n29,g84,g61
n47,g99,g63
n49,g34,g63
n52,g84,g38
n59,g80,g97
n57,g19,g30
n66,g86,g56
n37,g42,g93
n13,g82,g90
n40,g63,g96
n19,g32,g10
n46,g73,g5
n7,g35,g66
n15,g90,g83
n48,g17,g66
n41,g88,g72
n76,g42,g12
n64,g40,g38
n56,g60,g87
n2,g77,g11
n1,g60,g72
