n70,g49,g75
n65,g59,g89
n6,g58,g16
n35,g71,g2
n4,g42,g2
n32,g38,g61
n72,g85,g69
n74,g25,g99
n26,g80,g99
n21,g40,g16
n60,g27,g5
n20,g86,g79
n73,g20,g71
n51,g26,g24
n69,g72,g2
n71,g60,g72
n28,g43,g91
n77,g3,g82
n14,g69,g84
n45,g98,g36
n39,g86,g38
n5,g9,g73
n23,g18,g85
n24,g93,g87
n54,g37,g80
n16,g26,g14
n17,g47,g41
n18,g3,g65
n63,g41,g86
n9,g10,g34
n25,g68,g89
n30,g67,g37
n31,g85,g91
n10,g23,g88
n43,g26,g17
n68,g77,g40
n34,g75,g5
n8,g7,g89
n53,g38,g67
n55,g95,g79
n38,g26,g33
n33,g34,g56
n62,g56,g51
n11,g8,g49
n27,g41,g95
n50,g21,g2
n44,g7,g17
n12,g38,g98
n67,g36,g28
n75,g72,g43
n0,g0,g60
n22,g29,g62
n58,g58,g82
n36,g23,g55
n42,g0,g40
n61,g30,g54
n3,g8,g73
n29,g78,g32
n47,g5,g86
n49,g76,g24
n52,g21,g62
n59,g45,g20
n57,g91,g8
n66,g70,g23
n37,g64,g46
n13,g61,g46
n40,g10,g20
n19,g16,g99
n46,g47,g4
n7,g39,g86
n15,g96,g63
n48,g45,g57
n41,g89,g57
n76,g55,g85
n64,g87,g19
n56,g44,g24
n2,g96,g97
n1,g16,g65
