n70,g29,g12
n65,g28,g64
n6,g81,g34
n35,g42,g27
n4,g11,g30
n32,g38,g99
n72,g38,g86
n74,g69,g17
n26,g3,g69
n21,g69,g14
n60,g40,g15
n20,g25,g39
n73,g60,g57
n51,g4,g91
n69,g88,g0
n71,g58,g46
n28,g62,g47
n77,g83,g40
n14,g53,g36
n45,g44,g89
n39,g41,g29
n5,g18,g92
n23,g63,g68
n24,g35,g97
n54,g55,g17
n16,g99,g2
n17,g90,g37
n18,g46,g42
n63,g42,g54
n9,g60,g35
n25,g57,g3
n30,g13,g59
n31,g92,g17
n10,g60,g97
n43,g7,g59
n68,g93,g2
n34,g46,g91
n8,g92,g82
n53,g75,g86
n55,g59,g94
n38,g33,g46
n33,g19,g79
n62,g72,g25
n11,g84,g7
n27,g77,g47
n50,g55,g49
n44,g77,g66
n12,g93,g86
n67,g35,g29
n75,g73,g81
n0,g90,g52
n22,g28,g94
n58,g88,g67
n36,g34,g95
n42,g33,g35
n61,g78,g31
n3,g71,g60
n29,g26,g41
n47,g18,g68
n49,g26,g1
n52,g22,g37
n59,g72,g32
n57,g1,g87
n66,g14,g17
n37,g25,g8
n13,g35,g40
n40,g0,g60
n19,g9,g58
n46,g27,g82
n7,g24,g56
n15,g76,g57
n48,g88,g2
n41,g99,g55
n76,g19,g17
n64,g24,g23
n56,g14,g93
n2,g74,g97
n1,g71,g22
