n0,g87,g8
n1,g18,g2
n2,g81,g66
n3,g67,g2
n4,g23,g44
n5,g89,g6
n6,g49,g92
n7,g93,g37
n8,g75,g71
n9,g51,g17
n10,g44,g40
n11,g33,g54
n12,g63,g62
n13,g97,g24
n14,g54,g41
n15,g11,g88
n16,g91,g29
n17,g89,g7
n18,g10,g91
n19,g95,g35
n20,g80,g17
n21,g48,g43
n22,g97,g10
n23,g82,g94
n24,g60,g6
n25,g54,g9
n26,g65,g22
n27,g18,g63
n28,g67,g32
n29,g99,g81
n30,g10,g77
n31,g35,g1
n32,g64,g75
n33,g82,g85
n34,g93,g88
n35,g44,g37
n36,g71,g62
n37,g62,g16
n38,g81,g46
n39,g82,g3
n40,g89,g20
n41,g29,g48
n42,g85,g91
n43,g23,g34
n44,g57,g38
n45,g15,g35
n46,g94,g81
n47,g63,g72
n48,g20,g70
n49,g66,g68
n50,g60,g89
n51,g11,g49
