n0,g52,g88
n1,g69,g91
n2,g12,g87
n3,g14,g64
n4,g91,g58
n5,g86,g67
n6,g57,g30
n7,g47,g64
n8,g85,g83
n9,g85,g89
n10,g80,g37
n11,g42,g17
n12,g73,g70
n13,g92,g77
n14,g63,g51
n15,g86,g89
n16,g77,g12
n17,g29,g96
n18,g6,g2
n19,g60,g13
n20,g19,g7
n21,g87,g74
n22,g96,g95
n23,g27,g85
n24,g43,g66
n25,g94,g90
n26,g9,g27
n27,g56,g90
n28,g4,g42
n29,g71,g32
n30,g16,g12
n31,g72,g92
n32,g27,g21
n33,g53,g64
n34,g89,g54
n35,g47,g50
n36,g1,g84
n37,g80,g28
n38,g18,g48
n39,g81,g54
n40,g12,g51
n41,g65,g78
n42,g38,g97
n43,g29,g50
n44,g89,g13
n45,g0,g69
n46,g67,g54
n47,g99,g82
n48,g14,g78
n49,g84,g43
n50,g59,g67
n51,g47,g78
