n0,g10,g46
n1,g38,g63
n2,g95,g68
n3,g26,g95
n4,g6,g70
n5,g33,g51
n6,g83,g22
n7,g67,g7
n8,g59,g1
n9,g43,g35
n10,g25,g93
n11,g23,g45
n12,g22,g70
n13,g27,g85
n14,g43,g34
n15,g69,g27
n16,g26,g1
n17,g75,g74
n18,g12,g78
n19,g68,g64
n20,g72,g58
n21,g84,g76
n22,g38,g62
n23,g89,g94
n24,g77,g86
n25,g78,g40
n26,g6,g32
n27,g57,g0
n28,g61,g43
n29,g15,g82
n30,g38,g17
n31,g94,g45
n32,g84,g2
n33,g18,g98
n34,g98,g97
n35,g18,g42
n36,g24,g18
n37,g35,g55
n38,g14,g97
n39,g42,g14
n40,g44,g35
n41,g90,g51
n42,g61,g33
n43,g78,g25
n44,g48,g32
n45,g72,g91
n46,g54,g30
n47,g56,g79
n48,g11,g52
n49,g0,g15
n50,g30,g82
n51,g56,g30
