n0,g39,g53
n1,g30,g24
n2,g65,g33
n3,g69,g41
n4,g97,g35
n5,g31,g48
n6,g46,g15
n7,g74,g34
n8,g37,g57
n9,g48,g32
n10,g25,g27
n11,g33,g48
n12,g13,g3
n13,g51,g35
n14,g66,g1
n15,g49,g95
n16,g3,g77
n17,g29,g26
n18,g35,g4
n19,g81,g30
n20,g84,g14
n21,g89,g52
n22,g44,g95
n23,g69,g42
n24,g85,g96
n25,g35,g85
n26,g86,g89
n27,g58,g60
n28,g94,g91
n29,g42,g78
n30,g7,g72
n31,g56,g45
n32,g23,g70
n33,g93,g47
n34,g66,g33
n35,g32,g9
n36,g11,g81
n37,g87,g46
n38,g53,g62
n39,g13,g20
n40,g71,g0
n41,g16,g65
n42,g58,g96
n43,g59,g96
n44,g79,g75
n45,g27,g86
n46,g55,g28
n47,g96,g8
n48,g89,g45
n49,g76,g6
n50,g50,g42
n51,g72,g50
