n0,g53,g59
n1,g40,g6
n2,g44,g84
n3,g61,g89
n4,g80,g72
n5,g9,g74
n6,g59,g58
n7,g61,g88
n8,g4,g17
n9,g69,g79
n10,g62,g7
n11,g67,g36
n12,g34,g9
n13,g89,g52
n14,g92,g31
n15,g43,g65
n16,g80,g98
n17,g2,g99
n18,g87,g92
n19,g39,g53
n20,g15,g57
n21,g49,g68
n22,g86,g46
n23,g49,g35
n24,g64,g6
n25,g13,g69
n26,g0,g61
n27,g34,g18
n28,g19,g32
n29,g52,g73
n30,g42,g75
n31,g3,g99
n32,g70,g60
n33,g17,g95
n34,g11,g41
n35,g96,g99
n36,g55,g44
n37,g89,g24
n38,g58,g14
n39,g12,g76
n40,g1,g24
n41,g83,g7
n42,g71,g10
n43,g16,g65
n44,g91,g19
n45,g54,g62
n46,g43,g38
n47,g7,g16
n48,g49,g33
n49,g43,g52
n50,g44,g77
n51,g90,g84
n52,g61,g58
n53,g4,g40
n54,g60,g3
n55,g11,g99
n56,g54,g25
n57,g59,g86
n58,g77,g6
n59,g60,g13
n60,g68,g82
n61,g40,g91
n62,g27,g33
