n0,g2,g71
n1,g77,g68
n2,g49,g38
n3,g55,g27
n4,g7,g85
n5,g53,g21
n6,g32,g52
n7,g45,g16
n8,g59,g30
n9,g34,g37
n10,g61,g50
n11,g74,g96
n12,g86,g49
n13,g6,g47
n14,g18,g48
n15,g40,g15
n16,g60,g21
n17,g25,g38
n18,g52,g95
n19,g13,g81
n20,g71,g79
n21,g71,g51
n22,g42,g85
n23,g79,g69
n24,g26,g9
n25,g93,g55
n26,g47,g25
n27,g29,g75
n28,g48,g67
n29,g90,g29
n30,g88,g68
n31,g86,g34
n32,g3,g82
n33,g66,g97
n34,g55,g65
n35,g38,g8
n36,g89,g80
n37,g12,g40
n38,g28,g34
n39,g24,g19
n40,g23,g25
n41,g95,g84
n42,g1,g89
n43,g19,g3
n44,g65,g9
n45,g61,g86
n46,g93,g16
n47,g35,g4
n48,g30,g32
n49,g38,g92
n50,g22,g0
n51,g60,g77
n52,g48,g25
n53,g82,g58
n54,g32,g39
n55,g11,g46
n56,g9,g37
n57,g7,g77
n58,g43,g21
n59,g37,g57
n60,g24,g13
n61,g29,g15
n62,g43,g91
