n0,g44,g72
n1,g13,g18
n2,g41,g18
n3,g12,g15
n4,g78,g33
n5,g81,g32
n6,g97,g43
n7,g59,g15
n8,g90,g62
n9,g65,g21
n10,g92,g44
n11,g0,g4
n12,g20,g0
n13,g15,g6
n14,g98,g0
n15,g97,g29
n16,g8,g21
n17,g57,g14
n18,g89,g35
n19,g92,g24
n20,g52,g67
n21,g45,g22
n22,g88,g87
n23,g2,g15
n24,g90,g94
n25,g56,g13
n26,g68,g43
n27,g59,g16
n28,g36,g35
n29,g78,g80
n30,g55,g24
n31,g11,g19
n32,g43,g91
n33,g98,g52
n34,g39,g99
n35,g21,g62
n36,g71,g20
n37,g61,g73
n38,g9,g29
n39,g73,g40
n40,g29,g36
n41,g13,g25
n42,g92,g2
n43,g87,g25
n44,g8,g7
n45,g83,g42
n46,g99,g80
n47,g69,g11
n48,g36,g49
n49,g94,g3
n50,g75,g64
n51,g36,g64
n52,g83,g12
n53,g65,g67
n54,g18,g42
n55,g83,g96
n56,g24,g40
n57,g71,g70
n58,g70,g73
n59,g84,g73
n60,g82,g37
n61,g41,g28
n62,g4,g39
