n70,g53,g37
n6,g28,g91
n4,g24,g59
n22,g90,g4
n21,g85,g79
n60,g5,g4
n79,g58,g53
n74,g47,g97
n69,g66,g64
n28,g42,g76
n14,g23,g15
n45,g28,g81
n5,g69,g68
n23,g50,g94
n24,g74,g76
n17,g11,g24
n54,g99,g17
n77,g77,g85
n63,g43,g17
n9,g68,g64
n25,g37,g63
n87,g46,g82
n10,g94,g73
n68,g52,g39
n34,g21,g61
n72,g59,g58
n73,g33,g56
n55,g52,g6
n44,g89,g72
n16,g57,g35
n80,g23,g27
n81,g58,g27
n75,g19,g33
n66,g5,g15
n47,g0,g45
n52,g83,g23
n59,g51,g90
n57,g64,g42
n71,g2,g78
n37,g20,g61
n31,g85,g1
n19,g17,g66
n46,g8,g10
n65,g86,g55
n85,g50,g83
n1,g66,g56
n84,g75,g58
n32,g27,g97
n26,g24,g4
n20,g73,g39
n53,g77,g12
n56,g65,g11
n76,g80,g78
n38,g96,g11
n13,g2,g8
n67,g10,g18
n41,g87,g1
n18,g63,g73
n11,g71,g86
n30,g18,g17
n35,g70,g8
n8,g83,g59
n83,g81,g91
n39,g16,g93
n33,g3,g22
n27,g38,g97
n50,g22,g86
n12,g64,g29
n82,g59,g96
n0,g48,g53
n43,g47,g82
n58,g59,g47
n36,g1,g62
n42,g87,g72
n61,g82,g30
n78,g84,g90
n3,g98,g11
n29,g63,g15
n49,g76,g58
n86,g45,g69
n62,g94,g21
n40,g37,g5
n51,g30,g94
n7,g70,g45
n15,g8,g87
n48,g99,g18
n64,g79,g68
n2,g46,g65
