n70,g27,g66
n6,g10,g37
n4,g10,g83
n22,g93,g34
n21,g16,g28
n60,g44,g62
n79,g8,g73
n74,g86,g0
n69,g39,g97
n28,g59,g82
n14,g93,g46
n45,g17,g78
n5,g49,g37
n23,g61,g40
n24,g30,g4
n17,g63,g57
n54,g46,g65
n77,g42,g49
n63,g34,g39
n9,g30,g70
n25,g28,g37
n87,g67,g72
n10,g55,g9
n68,g17,g20
n34,g90,g47
n72,g63,g90
n73,g22,g28
n55,g99,g27
n44,g4,g61
n16,g42,g70
n80,g48,g42
n81,g59,g84
n75,g12,g31
n66,g34,g14
n47,g30,g5
n52,g23,g87
n59,g90,g35
n57,g83,g71
n71,g95,g18
n37,g82,g58
n31,g52,g78
n19,g19,g39
n46,g18,g31
n65,g21,g60
n85,g13,g7
n1,g56,g44
n84,g14,g22
n32,g9,g42
n26,g66,g78
n20,g94,g92
n53,g54,g94
n56,g61,g83
n76,g33,g98
n38,g89,g61
n13,g87,g22
n67,g13,g27
n41,g52,g57
n18,g93,g15
n11,g51,g40
n30,g49,g86
n35,g25,g2
n8,g69,g65
n83,g85,g5
n39,g62,g6
n33,g78,g42
n27,g78,g75
n50,g56,g52
n12,g91,g68
n82,g98,g27
n0,g17,g72
n43,g64,g74
n58,g62,g26
n36,g69,g60
n42,g43,g23
n61,g28,g0
n78,g16,g60
n3,g15,g97
n29,g50,g19
n49,g44,g14
n86,g41,g64
n62,g99,g62
n40,g7,g91
n51,g72,g74
n7,g55,g82
n15,g33,g43
n48,g89,g13
n64,g56,g99
n2,g77,g19
