n0,g12,g63
n1,g60,g81
n2,g67,g68
n3,g51,g97
n4,g71,g66
n5,g18,g20
n6,g3,g11
n7,g85,g22
n8,g47,g68
n9,g42,g28
n10,g30,g8
n11,g80,g84
n12,g53,g38
n13,g83,g2
n14,g42,g18
n15,g31,g44
n16,g9,g31
n17,g25,g51
n18,g63,g18
n19,g4,g16
n20,g5,g85
n21,g56,g1
n22,g43,g57
n23,g69,g21
n24,g10,g66
n25,g50,g69
n26,g36,g86
n27,g33,g88
n28,g29,g0
n29,g82,g16
n30,g11,g51
n31,g49,g45
n32,g62,g31
n33,g85,g0
n34,g68,g87
n35,g82,g94
n36,g48,g31
n37,g86,g74
n38,g2,g74
n39,g50,g88
n40,g30,g41
n41,g85,g35
n42,g46,g40
n43,g96,g89
n44,g37,g13
n45,g7,g12
n46,g62,g79
n47,g78,g2
n48,g36,g98
n49,g64,g12
n50,g4,g45
n51,g57,g71
n52,g72,g52
n53,g8,g1
n54,g48,g50
n55,g8,g17
n56,g77,g34
n57,g10,g57
n58,g35,g0
n59,g64,g92
n60,g98,g29
n61,g41,g57
n62,g53,g78
n63,g81,g79
n64,g43,g93
n65,g75,g23
n66,g24,g79
