n0,g7,g37
n1,g72,g9
n2,g25,g28
n3,g89,g63
n4,g97,g77
n5,g46,g4
n6,g79,g69
n7,g64,g75
n8,g31,g7
n9,g97,g44
n10,g28,g4
n11,g66,g2
n12,g97,g6
n13,g53,g48
n14,g22,g97
n15,g23,g54
n16,g74,g17
n17,g24,g83
n18,g70,g48
n19,g30,g35
n20,g51,g18
n21,g83,g6
n22,g99,g56
n23,g4,g68
n24,g32,g77
n25,g53,g77
n26,g45,g27
n27,g35,g3
n28,g56,g91
n29,g9,g12
n30,g45,g25
n31,g91,g10
n32,g97,g9
n33,g37,g31
n34,g33,g28
n35,g34,g96
n36,g36,g56
n37,g79,g3
n38,g46,g28
n39,g45,g70
n40,g35,g72
n41,g40,g86
n42,g79,g70
n43,g88,g80
n44,g77,g63
n45,g42,g99
n46,g62,g71
n47,g77,g26
n48,g48,g73
n49,g79,g87
n50,g74,g1
n51,g58,g91
n52,g31,g2
n53,g3,g70
n54,g25,g24
n55,g62,g9
n56,g30,g56
n57,g67,g84
n58,g74,g69
n59,g29,g47
n60,g64,g8
n61,g64,g11
n62,g51,g4
n63,g4,g74
n64,g28,g35
n65,g21,g60
n66,g2,g15
