n70,g25,g48
n6,g77,g5
n4,g36,g65
n22,g81,g33
n21,g39,g77
n60,g88,g84
n79,g81,g72
n74,g21,g77
n69,g68,g76
n28,g87,g89
n14,g70,g64
n45,g91,g84
n5,g96,g53
n23,g31,g92
n24,g81,g16
n17,g89,g32
n54,g17,g27
n77,g39,g44
n63,g40,g42
n9,g60,g70
n25,g53,g9
n87,g18,g56
n10,g90,g22
n68,g43,g31
n34,g12,g67
n72,g5,g49
n73,g92,g97
n55,g85,g69
n44,g46,g70
n16,g83,g46
n80,g22,g16
n81,g38,g37
n75,g12,g98
n66,g79,g82
n47,g75,g50
n52,g19,g29
n59,g59,g33
n57,g49,g73
n71,g20,g74
n37,g46,g93
n31,g54,g20
n19,g55,g11
n46,g71,g81
n65,g63,g17
n85,g65,g43
n1,g84,g51
n84,g79,g53
n32,g99,g1
n26,g24,g25
n20,g90,g31
n53,g21,g32
n56,g91,g86
n76,g67,g27
n38,g89,g94
n13,g39,g72
n67,g27,g35
n41,g40,g13
n18,g94,g65
n11,g30,g10
n30,g6,g76
n35,g45,g41
n8,g54,g42
n83,g38,g43
n39,g71,g9
n33,g11,g97
n27,g34,g50
n50,g91,g57
n12,g64,g84
n82,g87,g10
n0,g1,g9
n43,g48,g36
n58,g90,g99
n36,g23,g95
n42,g44,g96
n61,g89,g70
n78,g12,g62
n3,g63,g19
n29,g0,g11
n49,g82,g19
n86,g17,g70
n62,g12,g5
n40,g65,g60
n51,g32,g87
n7,g65,g66
n15,g31,g96
n48,g28,g74
n64,g33,g37
n2,g73,g96
