n0,g14,g47
n1,g59,g3
n2,g92,g29
n3,g71,g65
n4,g21,g2
n5,g93,g79
n6,g97,g91
n7,g45,g95
n8,g95,g81
n9,g38,g91
n10,g3,g2
n11,g67,g95
n12,g72,g49
n13,g89,g10
n14,g12,g63
n15,g40,g82
n16,g83,g15
n17,g95,g63
n18,g87,g65
n19,g99,g45
n20,g22,g33
n21,g37,g91
n22,g4,g31
n23,g32,g77
n24,g54,g97
n25,g79,g38
n26,g38,g76
n27,g60,g93
n28,g8,g80
n29,g38,g46
n30,g93,g77
n31,g18,g92
n32,g78,g55
n33,g13,g25
n34,g34,g12
n35,g35,g50
n36,g19,g40
n37,g40,g66
n38,g90,g5
n39,g71,g34
n40,g41,g77
n41,g29,g98
n42,g92,g91
n43,g47,g75
n44,g75,g18
n45,g85,g69
n46,g64,g49
n47,g53,g79
n48,g90,g29
n49,g85,g35
n50,g45,g22
n51,g88,g89
n52,g53,g35
n53,g19,g65
n54,g55,g45
n55,g70,g30
n56,g35,g73
n57,g33,g74
n58,g17,g13
n59,g19,g57
n60,g33,g57
