n0,g65,g90
n1,g42,g11
n2,g95,g38
n3,g32,g76
n4,g5,g76
n5,g59,g98
n6,g41,g59
n7,g81,g28
n8,g29,g24
n9,g56,g27
n10,g43,g57
n11,g12,g8
n12,g3,g71
n13,g85,g55
n14,g76,g4
n15,g96,g29
n16,g73,g31
n17,g29,g75
n18,g67,g2
n19,g91,g57
n20,g83,g91
n21,g36,g63
n22,g38,g36
n23,g10,g50
n24,g64,g63
n25,g99,g51
n26,g0,g94
n27,g25,g63
n28,g28,g10
n29,g24,g37
n30,g97,g31
n31,g32,g56
n32,g42,g38
n33,g91,g87
n34,g78,g72
n35,g1,g67
n36,g60,g24
n37,g24,g17
n38,g96,g77
n39,g36,g3
n40,g10,g12
n41,g78,g25
n42,g87,g30
n43,g92,g45
n44,g45,g88
n45,g2,g22
n46,g31,g93
n47,g52,g67
n48,g59,g54
n49,g57,g92
n50,g29,g38
n51,g13,g23
n52,g1,g37
n53,g20,g14
n54,g20,g51
n55,g85,g26
n56,g10,g59
n57,g25,g43
n58,g50,g89
n59,g34,g17
n60,g6,g35
n61,g76,g34
n62,g39,g55
n63,g62,g72
n64,g23,g35
n65,g74,g13
n66,g94,g74
n67,g20,g89
