n0,g67,g32
n1,g60,g11
n2,g26,g10
n3,g66,g50
n4,g30,g95
n5,g66,g33
n6,g33,g56
n7,g1,g53
n8,g78,g31
n9,g40,g79
n10,g15,g88
n11,g75,g23
n12,g52,g34
n13,g58,g81
n14,g72,g79
n15,g83,g97
n16,g78,g37
n17,g18,g19
n18,g89,g67
n19,g57,g68
n20,g39,g73
n21,g5,g92
n22,g3,g31
n23,g75,g22
n24,g58,g51
n25,g39,g0
n26,g60,g37
n27,g59,g75
n28,g21,g46
n29,g22,g48
n30,g51,g47
n31,g69,g34
n32,g0,g40
n33,g19,g42
n34,g64,g51
n35,g22,g47
n36,g10,g89
n37,g75,g52
n38,g47,g75
n39,g2,g37
n40,g90,g2
n41,g42,g97
n42,g35,g80
n43,g15,g81
n44,g89,g4
n45,g90,g82
n46,g5,g35
n47,g63,g37
n48,g91,g22
n49,g74,g11
n50,g57,g33
n51,g38,g66
n52,g15,g99
n53,g30,g79
n54,g14,g51
n55,g91,g80
n56,g82,g10
n57,g82,g40
n58,g35,g48
n59,g37,g61
n60,g4,g74
n61,g46,g72
n62,g12,g87
n63,g76,g36
n64,g49,g46
n65,g48,g57
n66,g49,g54
n67,g81,g70
