n70,g43,g51
n6,g56,g95
n4,g3,g93
n22,g78,g19
n21,g19,g80
n60,g67,g0
n79,g1,g38
n74,g72,g91
n69,g61,g1
n28,g35,g58
n14,g49,g23
n45,g69,g74
n89,g49,g70
n5,g72,g98
n23,g29,g9
n24,g39,g63
n17,g37,g65
n54,g34,g71
n77,g85,g53
n63,g57,g75
n9,g88,g93
n25,g95,g55
n87,g79,g65
n10,g27,g75
n68,g56,g82
n34,g21,g43
n72,g80,g92
n73,g90,g34
n55,g41,g94
n44,g9,g38
n16,g24,g31
n80,g50,g38
n81,g40,g26
n75,g37,g86
n66,g89,g24
n47,g9,g53
n52,g78,g65
n59,g52,g81
n57,g69,g57
n71,g20,g5
n37,g40,g14
n31,g80,g56
n19,g81,g0
n46,g82,g68
n65,g44,g59
n85,g89,g26
n1,g62,g58
n84,g42,g31
n32,g17,g74
n26,g26,g14
n20,g81,g87
n53,g60,g69
n56,g51,g7
n76,g31,g78
n38,g95,g71
n13,g86,g96
n67,g46,g82
n41,g53,g2
n18,g95,g46
n11,g90,g55
n30,g85,g21
n35,g94,g99
n8,g27,g1
n83,g13,g18
n39,g86,g25
n33,g33,g82
n27,g68,g5
n50,g36,g79
n12,g51,g57
n82,g85,g60
n0,g91,g30
n43,g58,g87
n58,g84,g37
n36,g26,g9
n42,g87,g64
n61,g80,g84
n78,g44,g22
n3,g54,g61
n29,g35,g2
n49,g49,g39
n88,g16,g4
n86,g20,g61
n62,g39,g48
n40,g54,g17
n51,g40,g62
n7,g11,g14
n15,g88,g15
n48,g75,g19
n64,g79,g33
n2,g71,g40
