n0,g71,g73
n1,g79,g17
n2,g49,g98
n3,g30,g88
n4,g52,g24
n5,g8,g91
n6,g76,g41
n7,g17,g54
n8,g48,g46
n9,g24,g90
n10,g50,g6
n11,g14,g43
n12,g93,g72
n13,g59,g15
n14,g92,g91
n15,g25,g11
n16,g38,g41
n17,g61,g26
n18,g76,g33
n19,g95,g93
n20,g27,g87
n21,g13,g1
n22,g30,g4
n23,g77,g70
n24,g5,g25
n25,g64,g89
n26,g9,g49
n27,g40,g3
n28,g15,g2
n29,g55,g8
n30,g68,g59
n31,g78,g86
n32,g15,g94
n33,g92,g98
n34,g85,g52
n35,g90,g3
n36,g74,g86
n37,g68,g1
n38,g51,g62
n39,g68,g82
n40,g83,g29
n41,g48,g58
n42,g9,g80
n43,g99,g30
n44,g35,g20
n45,g37,g45
n46,g51,g18
n47,g74,g83
n48,g77,g26
n49,g2,g60
n50,g16,g28
n51,g19,g35
n52,g86,g40
