n0,g96,g1
n1,g55,g20
n2,g34,g58
n3,g12,g88
n4,g36,g99
n5,g64,g60
n6,g43,g80
n7,g32,g76
n8,g46,g33
n9,g17,g97
n10,g26,g79
n11,g53,g11
n12,g64,g62
n13,g13,g95
n14,g20,g80
n15,g13,g53
n16,g34,g31
n17,g0,g89
n18,g47,g37
n19,g58,g22
n20,g73,g0
n21,g21,g36
n22,g68,g15
n23,g69,g65
n24,g79,g88
n25,g53,g17
n26,g90,g64
n27,g98,g97
n28,g43,g31
n29,g61,g42
n30,g98,g51
n31,g43,g3
n32,g90,g72
n33,g15,g25
n34,g66,g30
n35,g99,g17
n36,g26,g66
n37,g33,g37
n38,g66,g27
n39,g36,g83
n40,g2,g53
n41,g12,g56
n42,g65,g40
n43,g36,g53
n44,g73,g9
n45,g21,g94
n46,g46,g28
n47,g1,g77
n48,g10,g69
n49,g21,g99
n50,g36,g31
n51,g72,g80
n52,g55,g82
