n0,g76,g77
n1,g42,g76
n2,g19,g53
n3,g64,g25
n4,g26,g88
n5,g2,g29
n6,g88,g27
n7,g62,g1
n8,g51,g82
n9,g55,g11
n10,g97,g62
n11,g50,g23
n12,g60,g82
n13,g95,g1
n14,g58,g84
n15,g27,g6
n16,g13,g42
n17,g89,g51
n18,g57,g33
n19,g84,g54
n20,g83,g96
n21,g47,g29
n22,g71,g79
n23,g24,g20
n24,g95,g63
n25,g4,g42
n26,g94,g51
n27,g58,g35
n28,g31,g74
n29,g98,g69
n30,g91,g55
n31,g23,g30
n32,g85,g23
n33,g54,g96
n34,g50,g18
n35,g40,g30
n36,g98,g56
n37,g72,g29
n38,g5,g45
n39,g11,g46
n40,g74,g45
n41,g1,g48
n42,g83,g43
n43,g88,g23
n44,g82,g20
