n0,g84,g39
n1,g7,g62
n2,g19,g32
n3,g0,g20
n4,g5,g48
n5,g1,g76
n6,g35,g86
n7,g82,g68
n8,g17,g90
n9,g44,g64
n10,g42,g34
n11,g4,g25
n12,g85,g98
n13,g61,g82
n14,g29,g50
n15,g13,g4
n16,g8,g44
n17,g42,g74
n18,g72,g64
n19,g63,g73
n20,g45,g98
n21,g55,g97
n22,g10,g67
n23,g49,g45
n24,g60,g2
n25,g93,g99
n26,g0,g50
n27,g66,g89
n28,g65,g4
n29,g24,g60
n30,g10,g41
n31,g20,g55
n32,g83,g75
n33,g96,g20
n34,g32,g67
n35,g41,g91
n36,g29,g96
n37,g17,g22
n38,g53,g30
n39,g38,g19
n40,g90,g6
n41,g17,g76
n42,g64,g68
n43,g64,g5
n44,g0,g79
