n70,g70,g4
n65,g32,g33
n6,g58,g81
n35,g35,g85
n4,g40,g83
n32,g93,g86
n72,g97,g10
n26,g91,g58
n21,g17,g5
n60,g3,g79
n20,g39,g37
n73,g97,g11
n51,g12,g67
n69,g57,g86
n71,g86,g30
n28,g73,g91
n14,g72,g24
n45,g84,g44
n39,g43,g12
n5,g41,g65
n23,g94,g73
n24,g20,g0
n54,g19,g46
n16,g11,g43
n17,g79,g73
n18,g33,g69
n63,g46,g63
n9,g21,g7
n25,g85,g76
n30,g96,g23
n31,g64,g22
n10,g50,g90
n43,g82,g12
n68,g98,g88
n34,g3,g80
n8,g40,g81
n53,g55,g22
n55,g9,g48
n38,g99,g63
n33,g13,g23
n62,g14,g91
n11,g58,g13
n27,g89,g7
n50,g72,g29
n44,g43,g51
n12,g42,g18
n67,g84,g83
n0,g99,g33
n22,g39,g93
n58,g83,g19
n36,g41,g3
n42,g53,g51
n61,g80,g24
n3,g32,g28
n29,g55,g94
n47,g57,g46
n49,g24,g53
n52,g4,g76
n59,g37,g31
n57,g15,g28
n66,g26,g95
n37,g62,g61
n13,g57,g10
n40,g9,g26
n19,g85,g99
n46,g56,g52
n7,g21,g70
n15,g99,g24
n48,g58,g90
n41,g50,g0
n64,g89,g27
n56,g3,g8
n2,g93,g44
n1,g18,g75
