n0,g9,g91
n1,g79,g55
n2,g50,g17
n3,g75,g37
n4,g65,g46
n5,g60,g42
n6,g65,g59
n7,g82,g68
n8,g6,g46
n9,g83,g92
n10,g52,g84
n11,g37,g77
n12,g32,g82
n13,g25,g10
n14,g7,g95
n15,g62,g17
n16,g67,g23
n17,g51,g48
n18,g35,g64
n19,g60,g14
n20,g78,g53
n21,g73,g15
n22,g75,g60
n23,g0,g87
n24,g42,g90
n25,g3,g14
n26,g1,g3
n27,g83,g63
n28,g97,g65
n29,g65,g26
n30,g59,g85
n31,g21,g88
n32,g54,g58
n33,g39,g88
n34,g88,g48
n35,g50,g52
n36,g47,g46
n37,g80,g51
n38,g45,g94
n39,g7,g88
n40,g26,g27
n41,g7,g51
n42,g66,g0
n43,g43,g92
n44,g86,g55
n45,g61,g94
n46,g80,g74
n47,g39,g7
n48,g33,g54
n49,g82,g80
n50,g51,g68
n51,g43,g56
n52,g75,g27
