n0,g93,g97
n1,g7,g56
n2,g88,g44
n3,g91,g16
n4,g55,g70
n5,g25,g73
n6,g99,g39
n7,g47,g67
n8,g24,g14
n9,g70,g74
n10,g48,g93
n11,g33,g36
n12,g44,g78
n13,g62,g24
n14,g51,g24
n15,g10,g80
n16,g92,g41
n17,g98,g56
n18,g15,g0
n19,g50,g37
n20,g26,g65
n21,g17,g16
n22,g74,g78
n23,g39,g82
n24,g63,g46
n25,g72,g4
n26,g68,g7
n27,g6,g22
n28,g8,g95
n29,g20,g58
n30,g76,g35
n31,g53,g48
n32,g59,g22
n33,g72,g15
n34,g60,g18
n35,g41,g32
n36,g62,g49
n37,g46,g56
n38,g8,g89
n39,g33,g20
n40,g8,g38
n41,g85,g35
n42,g71,g11
n43,g99,g45
n44,g3,g98
n45,g17,g83
n46,g6,g29
n47,g86,g8
n48,g37,g0
n49,g46,g80
n50,g87,g67
n51,g40,g69
n52,g51,g90
