n0,g30,g74
n1,g43,g52
n2,g56,g41
n3,g79,g60
n4,g51,g76
n5,g48,g79
n6,g56,g98
n7,g32,g88
n8,g24,g2
n9,g64,g65
n10,g48,g3
n11,g18,g25
n12,g41,g28
n13,g90,g85
n14,g26,g68
n15,g44,g27
n16,g92,g48
n17,g74,g48
n18,g50,g75
n19,g99,g59
n20,g59,g24
n21,g71,g4
n22,g9,g32
n23,g22,g94
n24,g60,g42
n25,g86,g57
n26,g57,g93
n27,g1,g39
n28,g98,g0
n29,g77,g84
n30,g29,g80
n31,g79,g20
n32,g7,g2
n33,g68,g84
n34,g14,g58
n35,g78,g11
n36,g13,g72
n37,g64,g56
n38,g81,g68
n39,g84,g97
n40,g9,g35
n41,g6,g9
n42,g59,g98
n43,g95,g11
n44,g79,g80
n45,g67,g5
n46,g55,g44
n47,g85,g84
n48,g65,g57
n49,g2,g79
n50,g64,g75
n51,g75,g93
n52,g67,g49
