n70,g65,g72
n65,g57,g34
n6,g76,g96
n35,g57,g59
n4,g55,g36
n32,g91,g29
n72,g5,g61
n74,g86,g47
n26,g1,g74
n21,g86,g11
n60,g92,g98
n20,g18,g80
n73,g20,g32
n51,g9,g91
n69,g30,g89
n71,g81,g80
n28,g59,g4
n77,g76,g4
n14,g87,g60
n45,g13,g97
n39,g19,g85
n5,g35,g39
n23,g53,g36
n24,g36,g67
n54,g45,g69
n16,g64,g43
n17,g52,g70
n18,g51,g21
n63,g87,g10
n9,g63,g91
n25,g4,g88
n30,g53,g94
n31,g52,g16
n10,g33,g31
n43,g38,g59
n68,g89,g53
n34,g58,g43
n8,g82,g59
n79,g72,g85
n53,g75,g31
n55,g61,g71
n38,g9,g65
n33,g87,g75
n62,g28,g92
n11,g1,g7
n27,g99,g66
n50,g43,g32
n44,g24,g4
n12,g72,g48
n67,g16,g76
n75,g17,g35
n80,g0,g66
n0,g63,g97
n22,g79,g5
n58,g96,g78
n36,g15,g47
n42,g70,g92
n61,g31,g57
n78,g37,g81
n3,g6,g11
n29,g49,g40
n47,g70,g65
n49,g61,g25
n52,g73,g92
n59,g76,g15
n57,g74,g95
n66,g88,g65
n37,g69,g23
n13,g6,g95
n40,g33,g69
n19,g27,g66
n46,g13,g99
n7,g29,g57
n15,g17,g99
n48,g56,g84
n41,g79,g94
n76,g43,g27
n64,g93,g56
n56,g18,g70
n2,g82,g95
n1,g56,g46
