n70,g0,g13
n65,g84,g8
n6,g47,g80
n35,g26,g61
n4,g20,g57
n32,g3,g22
n72,g19,g94
n74,g55,g4
n26,g46,g42
n21,g65,g22
n60,g88,g52
n20,g14,g18
n73,g71,g85
n51,g85,g99
n69,g33,g56
n71,g60,g71
n28,g48,g40
n77,g91,g28
n14,g40,g9
n45,g9,g55
n39,g46,g67
n5,g32,g37
n23,g77,g80
n24,g75,g37
n54,g84,g62
n16,g84,g16
n17,g6,g99
n18,g12,g98
n63,g70,g56
n9,g43,g97
n25,g96,g14
n30,g83,g21
n31,g2,g36
n10,g2,g85
n43,g87,g50
n68,g56,g96
n34,g62,g56
n8,g17,g60
n79,g52,g94
n53,g75,g87
n55,g89,g65
n38,g34,g73
n33,g18,g26
n62,g86,g66
n11,g99,g56
n27,g92,g45
n50,g13,g63
n44,g63,g26
n12,g73,g99
n67,g60,g62
n75,g34,g7
n80,g52,g92
n0,g40,g18
n22,g31,g2
n58,g46,g0
n36,g41,g61
n42,g30,g5
n61,g26,g97
n78,g58,g59
n3,g45,g28
n29,g67,g8
n47,g15,g52
n49,g96,g61
n52,g66,g63
n59,g3,g61
n57,g87,g17
n66,g46,g59
n37,g99,g57
n13,g66,g75
n40,g94,g24
n19,g35,g34
n46,g61,g89
n7,g92,g26
n15,g91,g86
n48,g97,g18
n41,g51,g72
n76,g86,g20
n64,g92,g21
n56,g27,g3
n2,g40,g62
n1,g57,g54
