n70,g57,g34
n65,g37,g48
n6,g75,g77
n35,g3,g95
n4,g83,g33
n32,g46,g76
n72,g4,g41
n74,g48,g93
n26,g21,g72
n21,g97,g25
n60,g34,g46
n20,g70,g54
n73,g60,g1
n51,g90,g50
n69,g23,g82
n71,g94,g50
n28,g40,g83
n14,g65,g6
n45,g34,g54
n39,g90,g46
n5,g75,g65
n23,g92,g70
n24,g62,g77
n54,g27,g12
n16,g3,g19
n17,g83,g63
n18,g12,g88
n63,g96,g9
n9,g0,g24
n25,g51,g52
n30,g30,g89
n31,g26,g0
n10,g47,g58
n43,g9,g33
n68,g1,g74
n34,g29,g47
n8,g40,g38
n53,g99,g98
n55,g70,g1
n38,g56,g73
n33,g97,g2
n62,g6,g19
n11,g14,g35
n27,g54,g82
n50,g37,g72
n44,g9,g47
n12,g32,g41
n67,g38,g13
n0,g47,g79
n22,g85,g91
n58,g9,g14
n36,g96,g54
n42,g48,g98
n61,g18,g8
n3,g45,g37
n29,g34,g89
n47,g58,g86
n49,g79,g84
n52,g32,g63
n59,g51,g61
n57,g95,g75
n66,g24,g89
n37,g54,g40
n13,g56,g2
n40,g72,g22
n19,g13,g1
n46,g4,g6
n7,g48,g68
n15,g35,g52
n48,g8,g68
n41,g99,g5
n64,g97,g96
n56,g76,g3
n2,g31,g52
n1,g14,g86
