n0,g12,g1
n1,g24,g34
n2,g15,g60
n3,g28,g40
n4,g36,g89
n5,g14,g86
n6,g94,g43
n7,g23,g51
n8,g92,g4
n9,g4,g86
n10,g83,g5
n11,g92,g35
n12,g14,g31
n13,g77,g67
n14,g43,g5
n15,g28,g27
n16,g66,g55
n17,g90,g59
n18,g25,g53
n19,g37,g46
n20,g32,g92
n21,g96,g82
n22,g61,g92
n23,g62,g44
n24,g76,g51
n25,g35,g8
n26,g9,g87
n27,g79,g72
n28,g82,g22
n29,g73,g22
n30,g33,g14
n31,g69,g86
n32,g43,g59
n33,g55,g20
n34,g21,g26
n35,g36,g69
n36,g98,g25
n37,g82,g23
n38,g39,g32
n39,g92,g15
n40,g6,g84
n41,g94,g29
n42,g3,g89
n43,g31,g7
n44,g50,g7
n45,g99,g47
n46,g11,g0
n47,g38,g56
n48,g2,g6
n49,g52,g30
n50,g65,g53
n51,g46,g70
n52,g55,g34
n53,g93,g30
n54,g10,g59
n55,g91,g32
n56,g79,g75
n57,g51,g15
n58,g76,g77
n59,g79,g99
n60,g9,g81
n61,g54,g98
n62,g69,g31
