n0,g20,g61
n1,g49,g48
n2,g39,g3
n3,g67,g63
n4,g65,g70
n5,g17,g77
n6,g64,g31
n7,g45,g62
n8,g81,g65
n9,g35,g88
n10,g61,g94
n11,g44,g24
n12,g89,g48
n13,g80,g82
n14,g43,g48
n15,g76,g8
n16,g9,g90
n17,g64,g12
n18,g53,g92
n19,g17,g31
n20,g86,g57
n21,g43,g99
n22,g59,g80
n23,g57,g87
n24,g78,g20
n25,g21,g12
n26,g75,g49
n27,g15,g45
n28,g22,g59
n29,g90,g33
n30,g36,g50
n31,g12,g63
n32,g2,g67
n33,g88,g65
n34,g24,g50
n35,g55,g88
n36,g66,g70
n37,g56,g64
n38,g31,g30
n39,g32,g33
n40,g61,g33
n41,g61,g85
n42,g43,g84
n43,g50,g44
n44,g29,g38
n45,g15,g60
n46,g60,g70
