n70,g26,g23
n6,g47,g55
n4,g45,g11
n22,g68,g73
n21,g32,g39
n60,g74,g13
n79,g85,g66
n74,g25,g31
n69,g72,g73
n28,g78,g76
n14,g13,g60
n45,g12,g48
n89,g16,g50
n5,g82,g77
n23,g92,g73
n24,g97,g29
n17,g20,g54
n54,g60,g95
n77,g5,g14
n63,g48,g54
n9,g1,g11
n25,g58,g20
n87,g96,g16
n10,g72,g39
n68,g3,g1
n34,g1,g74
n72,g0,g63
n73,g60,g45
n55,g30,g90
n44,g12,g57
n16,g77,g84
n80,g4,g36
n81,g28,g33
n75,g45,g36
n66,g57,g0
n47,g15,g98
n52,g61,g91
n59,g14,g39
n57,g38,g80
n71,g17,g60
n37,g93,g79
n31,g48,g40
n19,g68,g27
n46,g75,g73
n65,g50,g18
n85,g71,g67
n1,g35,g5
n84,g64,g82
n32,g45,g6
n26,g43,g52
n20,g4,g6
n53,g63,g36
n56,g51,g6
n76,g51,g3
n38,g18,g25
n13,g36,g24
n67,g14,g79
n41,g84,g73
n18,g74,g63
n11,g89,g85
n30,g87,g15
n35,g22,g51
n8,g23,g99
n83,g12,g69
n39,g37,g72
n33,g77,g16
n27,g20,g14
n50,g15,g88
n12,g91,g80
n82,g44,g26
n0,g93,g65
n43,g10,g44
n58,g25,g89
n36,g34,g87
n42,g51,g33
n61,g29,g18
n78,g77,g95
n3,g37,g79
n29,g96,g46
n49,g90,g71
n88,g38,g17
n86,g12,g89
n62,g20,g46
n40,g99,g83
n51,g62,g33
n7,g29,g48
n15,g46,g7
n48,g86,g32
n64,g59,g42
n2,g25,g87
