n70,g45,g87
n6,g16,g28
n4,g60,g89
n22,g91,g73
n21,g14,g35
n60,g35,g57
n79,g17,g98
n74,g63,g93
n69,g71,g31
n28,g98,g45
n14,g44,g99
n45,g1,g63
n89,g34,g85
n5,g73,g63
n23,g3,g81
n24,g43,g26
n17,g88,g44
n54,g1,g82
n77,g39,g22
n63,g73,g68
n9,g77,g56
n25,g69,g81
n87,g28,g69
n10,g6,g96
n68,g16,g43
n34,g35,g79
n72,g81,g89
n73,g42,g23
n55,g74,g87
n44,g32,g69
n16,g30,g72
n80,g50,g31
n81,g46,g28
n75,g77,g59
n66,g86,g4
n47,g22,g90
n52,g9,g15
n59,g28,g81
n57,g98,g56
n71,g72,g12
n37,g31,g92
n31,g21,g84
n19,g52,g31
n46,g54,g43
n65,g26,g4
n85,g74,g48
n1,g25,g80
n84,g64,g34
n32,g88,g89
n26,g17,g88
n20,g7,g86
n53,g81,g10
n56,g93,g49
n76,g97,g82
n38,g75,g94
n13,g72,g64
n67,g70,g80
n41,g59,g35
n18,g54,g44
n11,g8,g50
n30,g50,g23
n35,g5,g65
n8,g43,g1
n83,g47,g80
n39,g44,g87
n33,g18,g52
n27,g3,g52
n50,g83,g97
n12,g94,g44
n82,g6,g48
n0,g41,g55
n43,g42,g41
n58,g36,g2
n36,g78,g74
n42,g76,g65
n61,g57,g59
n78,g51,g42
n3,g88,g52
n29,g17,g48
n49,g10,g8
n88,g25,g62
n86,g46,g63
n62,g47,g16
n40,g11,g20
n51,g82,g13
n7,g65,g84
n15,g97,g14
n48,g61,g32
n64,g4,g64
n2,g47,g53
