n0,g61,g97
n1,g18,g42
n2,g16,g15
n3,g73,g26
n4,g97,g28
n5,g41,g18
n6,g31,g72
n7,g11,g76
n8,g99,g67
n9,g74,g14
n10,g49,g80
n11,g83,g2
n12,g53,g20
n13,g45,g61
n14,g10,g73
n15,g35,g90
n16,g71,g77
n17,g26,g50
n18,g63,g72
n19,g7,g56
n20,g42,g28
n21,g79,g78
n22,g97,g82
n23,g78,g74
n24,g92,g95
n25,g14,g12
n26,g45,g52
n27,g62,g32
n28,g82,g4
n29,g43,g32
n30,g11,g72
n31,g97,g26
n32,g0,g43
n33,g41,g59
n34,g88,g10
n35,g62,g91
n36,g31,g43
n37,g65,g50
n38,g16,g47
n39,g75,g48
n40,g54,g37
n41,g43,g42
n42,g6,g45
n43,g63,g25
n44,g15,g51
n45,g95,g11
n46,g8,g46
n47,g55,g2
n48,g19,g20
n49,g5,g98
n50,g87,g53
n51,g38,g14
n52,g40,g29
n53,g75,g86
n54,g62,g99
n55,g98,g54
n56,g89,g8
n57,g16,g34
n58,g32,g49
n59,g30,g40
n60,g38,g29
n61,g46,g70
n62,g95,g22
n63,g24,g40
n64,g30,g16
n65,g67,g18
