n70,g66,g92
n6,g59,g5
n4,g29,g65
n22,g98,g74
n21,g35,g34
n60,g79,g99
n79,g4,g70
n74,g68,g0
n69,g95,g8
n28,g82,g0
n14,g46,g23
n45,g9,g32
n89,g81,g20
n5,g32,g43
n23,g71,g90
n24,g41,g96
n17,g35,g10
n54,g65,g63
n77,g28,g25
n63,g29,g22
n9,g13,g26
n25,g86,g81
n87,g19,g54
n10,g41,g99
n68,g70,g45
n34,g11,g93
n72,g47,g14
n73,g0,g71
n55,g48,g61
n44,g82,g50
n16,g61,g40
n80,g83,g64
n81,g41,g46
n75,g42,g5
n66,g68,g20
n47,g33,g64
n52,g96,g9
n59,g58,g69
n57,g21,g6
n71,g60,g74
n37,g77,g55
n31,g91,g47
n19,g9,g90
n46,g4,g78
n65,g1,g95
n85,g51,g42
n1,g89,g13
n84,g24,g37
n32,g37,g19
n26,g33,g87
n20,g94,g7
n53,g10,g2
n56,g73,g42
n76,g86,g25
n38,g39,g11
n13,g53,g20
n67,g18,g12
n41,g47,g2
n18,g42,g28
n11,g63,g59
n30,g50,g20
n35,g37,g22
n8,g20,g65
n83,g12,g13
n39,g26,g80
n33,g56,g3
n27,g93,g68
n50,g98,g48
n12,g63,g49
n82,g18,g14
n0,g44,g64
n43,g63,g2
n58,g61,g91
n36,g31,g94
n42,g40,g73
n61,g50,g69
n78,g10,g39
n3,g31,g41
n29,g23,g29
n49,g41,g17
n88,g51,g10
n86,g70,g24
n62,g42,g39
n40,g12,g6
n51,g77,g31
n7,g23,g11
n15,g37,g65
n48,g33,g79
n64,g83,g69
n2,g63,g5
