n70,g30,g60
n6,g60,g42
n4,g47,g55
n22,g4,g19
n21,g62,g11
n60,g48,g76
n79,g8,g28
n74,g31,g77
n69,g97,g59
n28,g66,g21
n14,g83,g15
n45,g70,g84
n89,g34,g78
n5,g32,g68
n23,g68,g16
n24,g98,g79
n17,g69,g36
n54,g58,g64
n77,g9,g36
n63,g17,g83
n9,g82,g88
n25,g99,g15
n87,g81,g85
n10,g22,g32
n68,g15,g23
n34,g72,g83
n72,g42,g79
n73,g67,g7
n55,g63,g18
n44,g16,g45
n16,g84,g39
n80,g26,g38
n81,g5,g19
n75,g11,g83
n66,g84,g37
n47,g74,g1
n52,g85,g55
n59,g42,g70
n57,g12,g16
n71,g33,g73
n37,g35,g55
n31,g19,g50
n19,g59,g47
n46,g50,g77
n65,g23,g95
n85,g24,g90
n1,g25,g85
n84,g0,g90
n32,g72,g28
n26,g87,g15
n20,g48,g34
n53,g66,g82
n56,g16,g43
n76,g97,g47
n38,g75,g20
n13,g94,g36
n67,g90,g63
n41,g31,g47
n18,g28,g88
n11,g75,g93
n30,g5,g9
n35,g62,g91
n8,g35,g48
n83,g22,g83
n39,g35,g90
n33,g8,g77
n27,g17,g23
n50,g85,g80
n12,g79,g73
n82,g6,g18
n0,g59,g96
n43,g82,g35
n58,g52,g17
n36,g54,g94
n42,g13,g43
n61,g79,g76
n78,g20,g41
n3,g8,g16
n29,g43,g76
n49,g96,g69
n88,g80,g49
n86,g7,g51
n62,g79,g34
n40,g85,g82
n51,g7,g5
n7,g47,g30
n15,g41,g55
n48,g5,g35
n64,g99,g73
n2,g26,g43
