n0,g13,g97
n1,g4,g23
n2,g30,g56
n3,g90,g48
n4,g83,g34
n5,g68,g32
n6,g14,g36
n7,g78,g41
n8,g14,g41
n9,g81,g79
n10,g89,g15
n11,g65,g53
n12,g23,g36
n13,g31,g99
n14,g31,g74
n15,g70,g43
n16,g95,g38
n17,g24,g56
n18,g69,g44
n19,g73,g20
n20,g55,g13
n21,g11,g51
n22,g40,g47
n23,g87,g99
n24,g92,g20
n25,g73,g18
n26,g10,g32
n27,g26,g5
n28,g46,g86
n29,g3,g35
n30,g33,g1
n31,g26,g40
n32,g93,g13
n33,g28,g59
n34,g84,g7
n35,g28,g19
n36,g99,g76
n37,g52,g89
n38,g79,g54
n39,g29,g3
n40,g0,g54
n41,g57,g26
n42,g6,g79
n43,g20,g83
n44,g60,g99
n45,g43,g67
n46,g17,g67
n47,g55,g31
n48,g6,g67
n49,g40,g82
