n0,g9,g25
n1,g95,g51
n2,g83,g49
n3,g95,g37
n4,g61,g69
n5,g65,g53
n6,g44,g19
n7,g18,g51
n8,g81,g60
n9,g32,g95
n10,g10,g62
n11,g33,g30
n12,g2,g5
n13,g61,g98
n14,g43,g77
n15,g6,g32
n16,g86,g59
n17,g53,g41
n18,g2,g29
n19,g39,g65
n20,g81,g10
n21,g14,g80
n22,g38,g8
n23,g13,g52
n24,g56,g10
n25,g41,g44
n26,g92,g25
n27,g86,g26
n28,g31,g29
n29,g95,g30
n30,g25,g22
n31,g63,g12
n32,g8,g25
n33,g11,g39
n34,g47,g23
n35,g81,g65
n36,g48,g74
n37,g42,g47
n38,g4,g73
n39,g63,g43
n40,g5,g71
n41,g44,g15
n42,g49,g92
n43,g96,g98
n44,g87,g21
n45,g41,g45
n46,g31,g55
n47,g13,g87
n48,g75,g79
n49,g0,g55
