n70,g56,g71
n65,g10,g12
n6,g97,g32
n35,g13,g7
n4,g91,g36
n32,g78,g59
n72,g81,g88
n74,g65,g77
n26,g78,g33
n21,g97,g36
n60,g36,g38
n20,g10,g31
n73,g12,g90
n51,g5,g54
n69,g95,g84
n71,g4,g56
n28,g23,g7
n14,g82,g26
n45,g86,g13
n39,g39,g65
n5,g8,g55
n23,g67,g26
n24,g43,g79
n54,g6,g96
n16,g35,g6
n17,g28,g63
n18,g85,g55
n63,g45,g15
n9,g22,g50
n25,g52,g75
n30,g30,g87
n31,g81,g18
n10,g68,g52
n43,g2,g52
n68,g20,g21
n34,g99,g25
n8,g38,g51
n53,g12,g29
n55,g25,g93
n38,g49,g79
n33,g55,g60
n62,g19,g2
n11,g54,g90
n27,g36,g1
n50,g99,g49
n44,g85,g94
n12,g70,g51
n67,g70,g95
n0,g4,g67
n22,g66,g79
n58,g82,g17
n36,g19,g34
n42,g13,g0
n61,g96,g62
n3,g94,g79
n29,g74,g50
n47,g81,g14
n49,g23,g51
n52,g97,g50
n59,g20,g40
n57,g5,g42
n66,g44,g59
n37,g1,g78
n13,g60,g28
n40,g42,g3
n19,g67,g47
n46,g80,g15
n7,g95,g24
n15,g11,g87
n48,g66,g49
n41,g9,g43
n64,g80,g92
n56,g88,g84
n2,g41,g93
n1,g67,g48
