n70,g2,g21
n65,g30,g18
n6,g3,g28
n35,g83,g26
n4,g0,g35
n32,g38,g56
n72,g81,g15
n74,g86,g83
n26,g34,g31
n21,g12,g71
n60,g26,g90
n20,g59,g7
n73,g72,g7
n51,g37,g41
n69,g43,g3
n71,g69,g25
n28,g49,g81
n77,g48,g27
n14,g21,g29
n45,g93,g88
n39,g37,g12
n5,g38,g54
n23,g60,g26
n24,g95,g29
n54,g11,g87
n16,g22,g19
n17,g16,g44
n18,g40,g84
n63,g79,g98
n9,g28,g36
n25,g46,g2
n30,g68,g81
n31,g15,g92
n10,g52,g20
n43,g14,g96
n68,g96,g6
n34,g99,g68
n8,g0,g30
n53,g59,g14
n55,g53,g11
n38,g32,g5
n33,g5,g14
n62,g96,g18
n11,g22,g79
n27,g3,g24
n50,g80,g77
n44,g58,g13
n12,g21,g97
n67,g77,g99
n75,g98,g62
n0,g62,g15
n22,g88,g84
n58,g66,g11
n36,g23,g27
n42,g35,g89
n61,g29,g6
n3,g79,g29
n29,g62,g83
n47,g46,g29
n49,g88,g64
n52,g21,g12
n59,g52,g12
n57,g76,g42
n66,g1,g6
n37,g42,g65
n13,g93,g25
n40,g54,g56
n19,g25,g50
n46,g99,g25
n7,g47,g58
n15,g88,g1
n48,g54,g92
n41,g94,g82
n76,g87,g1
n64,g67,g5
n56,g23,g82
n2,g16,g37
n1,g0,g4
