n70,g20,g39
n65,g78,g50
n6,g74,g16
n35,g49,g2
n4,g1,g40
n32,g89,g93
n72,g39,g94
n74,g24,g83
n26,g78,g16
n21,g42,g59
n60,g37,g30
n20,g46,g40
n73,g83,g97
n51,g46,g58
n69,g86,g93
n71,g73,g43
n28,g96,g84
n77,g76,g91
n14,g95,g35
n45,g24,g61
n39,g13,g35
n5,g33,g43
n23,g61,g60
n24,g27,g49
n54,g64,g32
n16,g48,g5
n17,g43,g34
n18,g88,g12
n63,g96,g6
n9,g44,g28
n25,g44,g3
n30,g87,g88
n31,g10,g99
n10,g51,g40
n43,g80,g91
n68,g82,g54
n34,g70,g64
n8,g11,g94
n53,g12,g81
n55,g97,g24
n38,g67,g13
n33,g70,g48
n62,g68,g27
n11,g70,g90
n27,g12,g5
n50,g36,g85
n44,g23,g62
n12,g77,g90
n67,g18,g29
n75,g21,g59
n0,g4,g97
n22,g53,g92
n58,g65,g41
n36,g99,g52
n42,g40,g27
n61,g55,g48
n3,g64,g33
n29,g47,g36
n47,g8,g50
n49,g36,g79
n52,g16,g10
n59,g24,g4
n57,g4,g73
n66,g46,g22
n37,g57,g52
n13,g16,g98
n40,g28,g22
n19,g62,g63
n46,g82,g3
n7,g36,g26
n15,g62,g78
n48,g3,g23
n41,g94,g71
n76,g79,g47
n64,g95,g72
n56,g0,g41
n2,g75,g6
n1,g86,g67
