n0,g19,g81
n1,g25,g35
n2,g24,g48
n3,g38,g70
n4,g20,g10
n5,g80,g33
n6,g74,g62
n7,g35,g83
n8,g92,g13
n9,g33,g84
n10,g21,g86
n11,g55,g93
n12,g65,g19
n13,g33,g17
n14,g55,g88
n15,g10,g8
n16,g80,g13
n17,g16,g24
n18,g95,g31
n19,g47,g27
n20,g84,g22
n21,g67,g59
n22,g98,g96
n23,g30,g16
n24,g35,g62
n25,g36,g14
n26,g23,g36
n27,g81,g66
n28,g76,g80
n29,g59,g34
n30,g34,g32
n31,g8,g78
n32,g14,g88
n33,g6,g1
n34,g94,g61
n35,g65,g73
n36,g45,g62
n37,g89,g72
n38,g39,g59
n39,g31,g40
n40,g13,g83
n41,g48,g87
n42,g35,g69
n43,g96,g4
n44,g51,g80
n45,g72,g4
n46,g67,g9
n47,g45,g44
n48,g85,g80
n49,g25,g26
n50,g11,g91
n51,g45,g7
n52,g66,g2
n53,g9,g84
n54,g7,g76
n55,g72,g78
n56,g0,g30
n57,g34,g97
n58,g90,g54
