n0,g88,g22
n1,g42,g82
n2,g35,g75
n3,g93,g60
n4,g80,g87
n5,g99,g29
n6,g21,g17
n7,g64,g71
n8,g53,g10
n9,g32,g29
n10,g10,g86
n11,g52,g12
n12,g33,g27
n13,g67,g6
n14,g7,g56
n15,g12,g39
n16,g83,g10
n17,g34,g56
n18,g83,g14
n19,g89,g10
n20,g10,g24
n21,g14,g81
n22,g13,g61
n23,g84,g81
n24,g37,g57
n25,g5,g68
n26,g67,g66
n27,g68,g77
n28,g51,g1
n29,g91,g41
n30,g15,g16
n31,g59,g52
n32,g37,g82
n33,g50,g43
n34,g56,g42
n35,g12,g87
n36,g40,g77
n37,g40,g85
n38,g96,g1
n39,g53,g44
n40,g2,g82
n41,g15,g93
n42,g57,g38
n43,g22,g54
n44,g7,g91
n45,g58,g1
n46,g50,g79
n47,g72,g95
n48,g49,g15
n49,g77,g85
n50,g76,g74
n51,g5,g48
n52,g44,g83
n53,g86,g95
n54,g24,g37
n55,g86,g9
n56,g76,g73
n57,g72,g61
n58,g6,g31
