n0,g91,g46
n1,g27,g7
n2,g14,g89
n3,g1,g15
n4,g7,g9
n5,g94,g82
n6,g95,g2
n7,g30,g94
n8,g82,g27
n9,g6,g79
n10,g12,g94
n11,g0,g52
n12,g2,g4
n13,g81,g21
n14,g63,g58
n15,g61,g11
n16,g55,g22
n17,g10,g66
n18,g93,g97
n19,g90,g31
n20,g53,g68
n21,g52,g10
n22,g49,g27
n23,g54,g40
n24,g96,g92
n25,g18,g35
n26,g99,g34
n27,g17,g99
n28,g75,g67
n29,g51,g94
n30,g93,g89
n31,g52,g70
n32,g24,g69
n33,g57,g82
n34,g23,g88
n35,g36,g88
n36,g9,g69
n37,g59,g30
n38,g39,g78
n39,g16,g57
n40,g68,g63
n41,g66,g94
n42,g98,g35
n43,g39,g77
n44,g18,g62
n45,g9,g78
n46,g70,g32
n47,g92,g48
n48,g28,g40
n49,g19,g47
n50,g65,g78
n51,g69,g56
n52,g29,g6
n53,g34,g91
n54,g53,g76
n55,g2,g69
n56,g3,g95
n57,g96,g76
