n0,g7,g10
n1,g92,g54
n2,g46,g16
n3,g64,g38
n4,g42,g78
n5,g67,g79
n6,g54,g21
n7,g25,g52
n8,g61,g56
n9,g90,g94
n10,g46,g40
n11,g83,g3
n12,g44,g68
n13,g24,g15
n14,g84,g12
n15,g53,g85
n16,g8,g6
n17,g36,g92
n18,g93,g36
n19,g87,g41
n20,g98,g26
n21,g83,g86
n22,g59,g74
n23,g68,g87
n24,g6,g60
n25,g49,g64
n26,g32,g75
n27,g84,g28
n28,g31,g71
n29,g61,g3
n30,g10,g20
n31,g17,g66
n32,g99,g3
n33,g99,g53
n34,g61,g23
n35,g24,g37
n36,g10,g89
n37,g77,g47
n38,g23,g1
n39,g57,g93
n40,g75,g54
n41,g21,g6
n42,g83,g29
n43,g78,g36
n44,g30,g81
n45,g6,g11
n46,g88,g86
n47,g36,g34
n48,g89,g51
n49,g37,g2
n50,g55,g95
n51,g60,g75
n52,g44,g23
n53,g80,g26
n54,g45,g55
n55,g87,g54
n56,g52,g40
n57,g81,g39
